split,file_name,text,accent
test,YDCK/wav/arctic_b0480.wav,Without discussion it was the agents provocateurs who caused the Peasant Revolt,korean
test,YDCK/wav/arctic_b0481.wav,The task we set ourselves was threefold,korean
test,YDCK/wav/arctic_b0482.wav,Many other similar disconcerting omissions will be noticed in the Manuscript,korean
test,YDCK/wav/arctic_b0483.wav,The flower of the artistic and intellectual world were revolutionists,korean
test,YDCK/wav/arctic_b0484.wav,This the Iron Heel foresaw and laid its schemes accordingly,korean
test,YDCK/wav/arctic_b0485.wav,The mob came on but it could not advance,korean
test,YDCK/wav/arctic_b0486.wav,But why continue the tirade for tirade it was,korean
test,YDCK/wav/arctic_b0487.wav,After all superfluous flesh is gone what is left is stringy and resistant,korean
test,YDCK/wav/arctic_b0488.wav,Beyond refusing to sell us food they left us to ourselves,korean
test,YDCK/wav/arctic_b0489.wav,He was a merry monarch especially so for an Asiatic,korean
test,YDCK/wav/arctic_b0490.wav,What an excited whispering and conferring took place,korean
test,YDCK/wav/arctic_b0491.wav,Jacob Brinker who was his road mate brought the news,korean
test,YDCK/wav/arctic_b0492.wav,Thus he turned the tenets and jargon of psychology back on me,korean
test,YDCK/wav/arctic_b0493.wav,You yellow giant thing of the frost,korean
test,YDCK/wav/arctic_b0494.wav,Never so strange a prophet came up to Jerusalem,korean
test,YDCK/wav/arctic_b0495.wav,We who have endured so much surely can endure a little more,korean
test,YDCK/wav/arctic_b0496.wav,I have seen myself that one man contemplated by Pascal's philosophic eye,korean
test,YDCK/wav/arctic_b0497.wav,One great drawback to farming in California is our long dry summer,korean
test,YDCK/wav/arctic_b0498.wav,I remembered the red wine of the Italian rancho and shuddered inwardly,korean
test,YDCK/wav/arctic_b0499.wav,I said and dismissed the matter as not worth thinking about,korean
test,YDCK/wav/arctic_b0500.wav,Then came my boy code,korean
test,YDCK/wav/arctic_b0501.wav,And wherever I ranged the way lay along alcohol drenched roads,korean
test,YDCK/wav/arctic_b0502.wav,And as we hurried up town Joe Goose explained,korean
test,YDCK/wav/arctic_b0503.wav,The scents of strange vegetation blew off the tropic land,korean
test,YDCK/wav/arctic_b0504.wav,The life there was healthful and athletic but too juvenile,korean
test,YDCK/wav/arctic_b0505.wav,How valiantly I went at it that first day,korean
test,YDCK/wav/arctic_b0506.wav,It would help to tide me along until I got steady employment,korean
test,YDCK/wav/arctic_b0507.wav,Did I possess too much vitality,korean
test,YDCK/wav/arctic_b0508.wav,In his anxiety and solicitude and love they did not count,korean
test,YDCK/wav/arctic_b0509.wav,He had fulfilled his duty and paid properly,korean
test,YDCK/wav/arctic_b0510.wav,He knew what taboos he was violating,korean
test,YDCK/wav/arctic_b0511.wav,Do you value your hide,korean
test,YDCK/wav/arctic_b0512.wav,You should have seen them when they heard me spitting Chinook,korean
test,YDCK/wav/arctic_b0513.wav,He plodded on for half an hour when the hallucination arose again,korean
test,YDCK/wav/arctic_b0514.wav,Tomorrow or next day it might be gone,korean
test,YDCK/wav/arctic_b0515.wav,But already he had composed himself,korean
test,YDCK/wav/arctic_b0516.wav,Zilla relaxed her sour mouth long enough to sigh her satisfaction,korean
test,YDCK/wav/arctic_b0517.wav,Eggshell is not good to eat,korean
test,YDCK/wav/arctic_b0518.wav,But there was also talk of witchcraft in the village,korean
test,YDCK/wav/arctic_b0519.wav,Yea I will tell thee,korean
test,YDCK/wav/arctic_b0520.wav,Hans hurled himself upon the prostrate man striking madly with his fists,korean
test,YDCK/wav/arctic_b0521.wav,And he thought of Oona and of her words,korean
test,YDCK/wav/arctic_b0522.wav,Nor would it thaw out his hands and feet,korean
test,YDCK/wav/arctic_b0523.wav,The Russian music player the Count was her obedient slave,korean
test,YDCK/wav/arctic_b0524.wav,So far as flags were concerned they were beyond all jurisdiction,korean
test,YDCK/wav/arctic_b0525.wav,New idea he volunteered brand new idea,korean
test,YDCK/wav/arctic_b0526.wav,Thirty pounds said the captain with finality,korean
test,YDCK/wav/arctic_b0527.wav,The very idea of it was preposterous,korean
test,YDCK/wav/arctic_b0528.wav,Captain Doane's orders were swiftly obeyed,korean
test,YDCK/wav/arctic_b0529.wav,Come on Del Mar challenged,korean
test,YDCK/wav/arctic_b0530.wav,He had a big chimpanzee that was a winner,korean
test,YDCK/wav/arctic_b0531.wav,I am sure it must have been some adventure,korean
test,YDCK/wav/arctic_b0532.wav,That Longfellow chap most likely had written countless books of poetry,korean
test,YDCK/wav/arctic_b0533.wav,His abnormal power of vision made abstractions take on concrete form,korean
test,YDCK/wav/arctic_b0534.wav,I will tell you the librarian said with a brightening face,korean
test,YDCK/wav/arctic_b0535.wav,He read his fragments aloud,korean
test,YDCK/wav/arctic_b0536.wav,Typhoid did I tell you,korean
test,YDCK/wav/arctic_b0537.wav,But she had become an automaton,korean
test,YDCK/wav/arctic_b0538.wav,At the best they were necessary accessories,korean
test,YDCK/wav/arctic_b0539.wav,You were making them talk shop Ruth charged him,korean
train,YKWK/wav/arctic_a0001.wav,Author of the danger trail Philip Steels etc,korean
train,YKWK/wav/arctic_a0002.wav,Not at this particular case Tom apologized Whittemore,korean
train,YKWK/wav/arctic_a0003.wav,For the twentieth time that evening the two men shook hands,korean
train,YKWK/wav/arctic_a0004.wav,Lord but I'm glad to see you again Phil,korean
train,YKWK/wav/arctic_a0005.wav,Will we ever forget it,korean
validation,YKWK/wav/arctic_a0006.wav,God bless 'em I hope I'll go on seeing them forever,korean
train,YKWK/wav/arctic_a0007.wav,And you always want to see it in the superlative degree,korean
train,YKWK/wav/arctic_a0008.wav,Gad your letter came just in time,korean
train,YKWK/wav/arctic_a0009.wav,He turned sharply and faced Gregson across the table,korean
train,YKWK/wav/arctic_a0010.wav,I'm playing a single hand in what looks like a losing game,korean
train,YKWK/wav/arctic_a0011.wav,If I ever needed a fighter in my life I need one now,korean
train,YKWK/wav/arctic_a0012.wav,Gregson shoved back his chair and rose to his feet,korean
train,YKWK/wav/arctic_a0013.wav,He was a head shorter than his companion of almost delicate physique,korean
train,YKWK/wav/arctic_a0014.wav,Now you're coming down to business Phil he exclaimed,korean
train,YKWK/wav/arctic_a0015.wav,It's the aurora borealis,korean
train,YKWK/wav/arctic_a0016.wav,There's Fort Churchill a rifle shot beyond the ridge asleep,korean
test,YKWK/wav/arctic_a0017.wav,From that moment his friendship for Belize turns to hatred and jealousy,korean
test,YKWK/wav/arctic_a0018.wav,There was a change now,korean
train,YKWK/wav/arctic_a0019.wav,I followed the line of the proposed railroad looking for chances,korean
train,YKWK/wav/arctic_a0020.wav,Clubs and balls and cities grew to be only memories,korean
train,YKWK/wav/arctic_a0021.wav,It fairly clubbed me into recognizing it,korean
train,YKWK/wav/arctic_a0022.wav,Hardly were our plans made public before we were met by powerful opposition,korean
test,YKWK/wav/arctic_a0023.wav,A combination of Canadian capital quickly organized and petitioned for the same privileges,korean
train,YKWK/wav/arctic_a0024.wav,It was my reports from the north which chiefly induced people to buy,korean
validation,YKWK/wav/arctic_a0025.wav,I was about to do this when cooler judgment prevailed,korean
train,YKWK/wav/arctic_a0026.wav,It occurred to me that there would have to be an accounting,korean
test,YKWK/wav/arctic_a0027.wav,To my surprise he began to show actual enthusiasm in my favor,korean
train,YKWK/wav/arctic_a0028.wav,Robbery bribery fraud ,korean
train,YKWK/wav/arctic_a0029.wav,Their forces were already moving into the north country,korean
train,YKWK/wav/arctic_a0030.wav,I had faith in them,korean
test,YKWK/wav/arctic_a0031.wav,They were three hundred yards apart,korean
train,YKWK/wav/arctic_a0032.wav,Since then some mysterious force has been fighting us at every step,korean
test,YKWK/wav/arctic_a0033.wav,He unfolded a long typewritten letter and handed it to Gregson,korean
train,YKWK/wav/arctic_a0034.wav,Men of Selden's stamp don't stop at women and children,korean
train,YKWK/wav/arctic_a0035.wav,He stopped and Philip nodded at the horrified question in his eyes,korean
train,YKWK/wav/arctic_a0036.wav,She turned in at the hotel,korean
test,YKWK/wav/arctic_a0037.wav,I was the only one who remained sitting,korean
train,YKWK/wav/arctic_a0038.wav,We'll have to watch our chances,korean
train,YKWK/wav/arctic_a0039.wav,The ship should be in within a week or ten days,korean
validation,YKWK/wav/arctic_a0040.wav,I suppose you wonder why she is coming up here,korean
train,YKWK/wav/arctic_a0041.wav,Meanwhile I'll go out to breathe a spell,korean
train,YKWK/wav/arctic_a0042.wav,How could he explain his possession of the sketch,korean
test,YKWK/wav/arctic_a0043.wav,It seemed nearer to him since he had seen and talked with Gregson,korean
validation,YKWK/wav/arctic_a0044.wav,Her own betrayal of herself was like tonic to Philip,korean
test,YKWK/wav/arctic_a0045.wav,He moved away as quietly as he had come,korean
train,YKWK/wav/arctic_a0046.wav,The girl faced him her eyes shining with sudden fear,korean
train,YKWK/wav/arctic_a0047.wav,Close beside him gleamed the white fangs of the wolf dog,korean
train,YKWK/wav/arctic_a0048.wav,He looked at the handkerchief more closely,korean
train,YKWK/wav/arctic_a0049.wav,Gregson was asleep when he reentered the cabin,korean
train,YKWK/wav/arctic_a0050.wav,In spite of their absurdity the words affected Philip curiously,korean
train,YKWK/wav/arctic_a0051.wav,The lace was of a delicate ivory color faintly tinted with yellow,korean
validation,YKWK/wav/arctic_a0052.wav,It was a curious coincidence,korean
train,YKWK/wav/arctic_a0053.wav,Suddenly his fingers closed tightly over the handkerchief,korean
test,YKWK/wav/arctic_a0054.wav,There was nothing on the rock,korean
train,YKWK/wav/arctic_a0055.wav,Philip stood undecided his ears strained to catch the slightest sound,korean
train,YKWK/wav/arctic_a0056.wav,Pearce's little eyes were fixed on him shrewdly,korean
train,YKWK/wav/arctic_a0057.wav,I have no idea replied Philip,korean
validation,YKWK/wav/arctic_a0058.wav,I came for information more out of curiosity than anything else,korean
train,YKWK/wav/arctic_a0059.wav,His immaculate appearance was gone,korean
train,YKWK/wav/arctic_a0060.wav,Anyway no one saw her like that,korean
train,YKWK/wav/arctic_a0061.wav,Philip snatched at the letter which Gregson held out to him,korean
validation,YKWK/wav/arctic_a0062.wav,The men stared into each other's face,korean
train,YKWK/wav/arctic_a0063.wav,Yes it was a man who asked a stranger,korean
train,YKWK/wav/arctic_a0064.wav,The fourth and fifth days passed without any developments,korean
train,YKWK/wav/arctic_a0065.wav,They closed now until his fingers were like cords of steel,korean
train,YKWK/wav/arctic_a0066.wav,He saw Jeanne falter for a moment,korean
test,YKWK/wav/arctic_a0067.wav,Surely I will excuse you she cried,korean
train,YKWK/wav/arctic_a0068.wav,In a flash Philip followed its direction,korean
train,YKWK/wav/arctic_a0069.wav,It was his intention to return to Eileen and her father,korean
train,YKWK/wav/arctic_a0070.wav,He would first hunt up Gregson and begin his work there,korean
train,YKWK/wav/arctic_a0071.wav,What was the object of your little sensation,korean
train,YKWK/wav/arctic_a0072.wav,But who was Eileen's double,korean
train,YKWK/wav/arctic_a0073.wav,The promoter's eyes were heavy with little puffy bags under them,korean
validation,YKWK/wav/arctic_a0074.wav,And now down there Eileen was waiting for him,korean
validation,YKWK/wav/arctic_a0075.wav,There has been a change she interrupted him,korean
train,YKWK/wav/arctic_a0076.wav,The gray eyes faltered the flush deepened,korean
train,YKWK/wav/arctic_a0077.wav,It is the fire partly she said,korean
train,YKWK/wav/arctic_a0078.wav,Then and at supper he tried to fathom her,korean
train,YKWK/wav/arctic_a0079.wav,It was a large canoe,korean
train,YKWK/wav/arctic_a0080.wav,What if Jeanne failed him,korean
test,YKWK/wav/arctic_a0081.wav,What if she did not come to the rock,korean
test,YKWK/wav/arctic_a0082.wav,His face was streaming with blood,korean
train,YKWK/wav/arctic_a0083.wav,A shadow was creeping over Pierre's eyes,korean
train,YKWK/wav/arctic_a0084.wav,Scarcely had he uttered the name when Pierre's closing eyes shot open,korean
train,YKWK/wav/arctic_a0085.wav,A trickle of fresh blood ran over his face,korean
train,YKWK/wav/arctic_a0086.wav,Death had come with terrible suddenness,korean
train,YKWK/wav/arctic_a0087.wav,Philip bent lower and stared into the face of the dead man,korean
validation,YKWK/wav/arctic_a0088.wav,He made sure that the magazine was loaded and resumed his paddling,korean
test,YKWK/wav/arctic_a0089.wav,The night glow was treacherous to shoot by,korean
train,YKWK/wav/arctic_a0090.wav,The singing voice approached rapidly,korean
train,YKWK/wav/arctic_a0091.wav,His blood grew hot with rage at the thought,korean
train,YKWK/wav/arctic_a0092.wav,He went down in midstream searching the shadows of both shores,korean
test,YKWK/wav/arctic_a0093.wav,For a full minute he crouched and listened,korean
train,YKWK/wav/arctic_a0094.wav,He had barely entered this when he saw the glow of a fire,korean
train,YKWK/wav/arctic_a0095.wav,A big canvas tent was the first thing to come within his vision,korean
train,YKWK/wav/arctic_a0096.wav,Perhaps she had already met her fate a little deeper in the forest,korean
train,YKWK/wav/arctic_a0097.wav,Then you can arrange yourself comfortably among these robes in the bow,korean
validation,YKWK/wav/arctic_a0098.wav,Shall I carry you,korean
train,YKWK/wav/arctic_a0099.wav,A maddening joy pounded in his brain,korean
train,YKWK/wav/arctic_a0100.wav,You must sleep he urged,korean
test,YKWK/wav/arctic_a0101.wav,You you would not keep the truth from me,korean
train,YKWK/wav/arctic_a0102.wav,He will follow us soon,korean
train,YKWK/wav/arctic_a0103.wav,But there came no promise from the bow of the canoe,korean
train,YKWK/wav/arctic_a0104.wav,She was sleeping under his protection as sweetly as a child,korean
train,YKWK/wav/arctic_a0105.wav,Only it is so wonderful so almost impossible to believe,korean
train,YKWK/wav/arctic_a0106.wav,The emotion which she had suppressed burst forth now in a choking sob,korean
train,YKWK/wav/arctic_a0107.wav,If you only could know how I thank you,korean
train,YKWK/wav/arctic_a0108.wav,He waded into the edge of the water and began scrubbing himself,korean
train,YKWK/wav/arctic_a0109.wav,Do you know that you are shaking my confidence in you,korean
validation,YKWK/wav/arctic_a0110.wav,Much replied Jeanne as tersely,korean
train,YKWK/wav/arctic_a0111.wav,Instead he joined her and they ate like two hungry children,korean
train,YKWK/wav/arctic_a0112.wav,He was wounded in the arm,korean
train,YKWK/wav/arctic_a0113.wav,I suppose you picked that lingo up among the Indians,korean
train,YKWK/wav/arctic_a0114.wav,Her words sent a strange chill through Philip,korean
test,YKWK/wav/arctic_a0115.wav,He had no excuse for the feelings which were aroused in him,korean
train,YKWK/wav/arctic_a0116.wav,Was it the rendezvous of those who were striving to work his ruin,korean
train,YKWK/wav/arctic_a0117.wav,She added with genuine sympathy in her face and voice,korean
validation,YKWK/wav/arctic_a0118.wav,Pierre obeys me when we are together,korean
train,YKWK/wav/arctic_a0119.wav,Jeanne was turning the bow shoreward,korean
train,YKWK/wav/arctic_a0120.wav,My right foot feels like that of a Chinese debutante,korean
validation,YKWK/wav/arctic_a0121.wav,They ate dinner at the fifth and rested for two hours,korean
train,YKWK/wav/arctic_a0122.wav,Two years ago I gave up civilization for this,korean
test,YKWK/wav/arctic_a0123.wav,She had died from cold and starvation,korean
train,YKWK/wav/arctic_a0124.wav,It was Jeanne singing softly over beyond the rocks,korean
train,YKWK/wav/arctic_a0125.wav,He was determined now to maintain a more certain hold upon himself,korean
train,YKWK/wav/arctic_a0126.wav,Each day she became a more vital part of him,korean
train,YKWK/wav/arctic_a0127.wav,It was a temptation but he resisted it,korean
train,YKWK/wav/arctic_a0128.wav,This one hope was destroyed as quickly as it was born,korean
train,YKWK/wav/arctic_a0129.wav,Her face was against his breast,korean
train,YKWK/wav/arctic_a0130.wav,She was his now forever,korean
train,YKWK/wav/arctic_a0131.wav,Providence had delivered him through the maelstrom,korean
train,YKWK/wav/arctic_a0132.wav,A cry of joy burst from Philip's lips,korean
train,YKWK/wav/arctic_a0133.wav,Philip began to feel that he had foolishly overestimated his strength,korean
train,YKWK/wav/arctic_a0134.wav,He obeyed the pressure of her hand,korean
train,YKWK/wav/arctic_a0135.wav,I am going to surprise father and you will go with Pierre,korean
train,YKWK/wav/arctic_a0136.wav,About him everywhere were the evidences of luxury and of age,korean
train,YKWK/wav/arctic_a0137.wav,Then he stepped back with a low cry of pleasure,korean
train,YKWK/wav/arctic_a0138.wav,In the picture he saw each moment a greater resemblance to Jeanne,korean
train,YKWK/wav/arctic_a0139.wav,He told himself that as he washed himself and groomed his disheveled clothes,korean
test,YKWK/wav/arctic_a0140.wav,Accept a father's blessing and with it this,korean
train,YKWK/wav/arctic_a0141.wav,It seems like a strange pointing of the hand of God,korean
test,YKWK/wav/arctic_a0142.wav,Such things had occurred before he told Philip,korean
train,YKWK/wav/arctic_a0143.wav,Ah I had forgotten he exclaimed,korean
train,YKWK/wav/arctic_a0144.wav,But there was something even more startling than this resemblance,korean
test,YKWK/wav/arctic_a0145.wav,I have to be careful of them as they tear very easily,korean
train,YKWK/wav/arctic_a0146.wav,Of course that is uninteresting she continued,korean
train,YKWK/wav/arctic_a0147.wav,A moment before he was intoxicated by a joy that was almost madness,korean
train,YKWK/wav/arctic_a0148.wav,Now these things had been struck dead within him,korean
test,YKWK/wav/arctic_a0149.wav,For an instant he saw Pierre drawn like a silhouette against the sky,korean
test,YKWK/wav/arctic_a0150.wav,Goodbye Pierre he shouted,korean
test,YKWK/wav/arctic_a0151.wav,And MacDougall was beyond the trail with three weeks to spare,korean
train,YKWK/wav/arctic_a0152.wav,Philip thrust himself against it and entered,korean
train,YKWK/wav/arctic_a0153.wav,MacDougall tapped his forehead suspiciously with a stubby forefinger,korean
train,YKWK/wav/arctic_a0154.wav,He was smooth shaven and his hair and eyes were black,korean
train,YKWK/wav/arctic_a0155.wav,Won't you draw up gentlemen,korean
train,YKWK/wav/arctic_a0156.wav,A strange fire burned in his eyes when Thorpe turned,korean
train,YKWK/wav/arctic_a0157.wav,He had worshiped her as Dante might have worshiped Beatrice,korean
train,YKWK/wav/arctic_a0158.wav,Does that look good,korean
train,YKWK/wav/arctic_a0159.wav,They look as though he had been drumming a piano all his life,korean
train,YKWK/wav/arctic_a0160.wav,You want to go over and see his gang throw dirt,korean
train,YKWK/wav/arctic_a0161.wav,Take away their foreman and they wouldn't be worth their grub,korean
train,YKWK/wav/arctic_a0162.wav,That's the sub foreman explained Thorpe,korean
train,YKWK/wav/arctic_a0163.wav,Philip made no effort to follow,korean
train,YKWK/wav/arctic_a0164.wav,He came first a year ago and revealed himself to Jeanne,korean
train,YKWK/wav/arctic_a0165.wav,They are to attack your camp tomorrow night,korean
train,YKWK/wav/arctic_a0166.wav,Two days ago Jeanne learned where her father's men were hiding,korean
train,YKWK/wav/arctic_a0167.wav,I was near the cabin and saw you,korean
train,YKWK/wav/arctic_a0168.wav,Low bush whipped him in the face and left no sting,korean
test,YKWK/wav/arctic_a0169.wav,Suddenly Jeanne stopped for an instant,korean
train,YKWK/wav/arctic_a0170.wav,There was none of the joy of meeting in his face,korean
test,YKWK/wav/arctic_a0171.wav,And when you come back in a few days bring Eileen,korean
train,YKWK/wav/arctic_a0172.wav,Gregson had left the outer door slightly ajar,korean
train,YKWK/wav/arctic_a0173.wav,The date was nearly eighteen years old,korean
train,YKWK/wav/arctic_a0174.wav,They were the presage of storm,korean
train,YKWK/wav/arctic_a0175.wav,Down there the earth was already swelling with life,korean
train,YKWK/wav/arctic_a0176.wav,For the first time in his life he was yearning for a scrap,korean
train,YKWK/wav/arctic_a0177.wav,She had been thoroughly and efficiently mauled,korean
train,YKWK/wav/arctic_a0178.wav,Every bone in her aged body seemed broken or dislocated,korean
train,YKWK/wav/arctic_a0179.wav,Tomorrow I'm going after that bear he said,korean
train,YKWK/wav/arctic_a0180.wav,If not let's say our prayers and go to bed,korean
test,YKWK/wav/arctic_a0181.wav,So cheer up and give us your paw,korean
train,YKWK/wav/arctic_a0182.wav,This time he did not yap for mercy,korean
train,YKWK/wav/arctic_a0183.wav,And the air was growing chilly,korean
test,YKWK/wav/arctic_a0184.wav,Don't you see I'm chewing this thing in two,korean
train,YKWK/wav/arctic_a0185.wav,The questions may have come vaguely in his mind,korean
train,YKWK/wav/arctic_a0186.wav,Like a flash he launched himself into the feathered mass of the owl,korean
train,YKWK/wav/arctic_a0187.wav,Ahead of them they saw a glimmer of sunshine,korean
train,YKWK/wav/arctic_a0188.wav,Two gigantic owls were tearing at the carcass,korean
train,YKWK/wav/arctic_a0189.wav,The big eyed clucking moose birds were most annoying,korean
train,YKWK/wav/arctic_a0190.wav,Next to them the Canada jays were most persistent,korean
train,YKWK/wav/arctic_a0191.wav,For a time the exciting thrill of his adventure was gone,korean
train,YKWK/wav/arctic_a0192.wav,He did not rush in,korean
train,YKWK/wav/arctic_a0193.wav,It was edged with ice,korean
train,YKWK/wav/arctic_a0194.wav,He drank of the water cautiously,korean
train,YKWK/wav/arctic_a0195.wav,But a strange thing happened,korean
train,YKWK/wav/arctic_a0196.wav,He began to follow the footprints of the dog,korean
train,YKWK/wav/arctic_a0197.wav,Such a dog the wise driver kills or turns loose,korean
train,YKWK/wav/arctic_a0198.wav,Sometimes her dreams were filled with visions,korean
test,YKWK/wav/arctic_a0199.wav,Thus had the raw wilderness prepared him for this day,korean
train,YKWK/wav/arctic_a0200.wav,He leapt again and the club caught him once more,korean
train,YKWK/wav/arctic_a0201.wav,He cried and swung the club wildly,korean
train,YKWK/wav/arctic_a0202.wav,She turned fearing that Jacques might see what was in her face,korean
train,YKWK/wav/arctic_a0203.wav,They were following the shore of a lake,korean
train,YKWK/wav/arctic_a0204.wav,The wolf dog thrust his gaunt muzzle toward him,korean
train,YKWK/wav/arctic_a0205.wav,From now on we're pals,korean
train,YKWK/wav/arctic_a0206.wav,He says he bought him of Jacques Le Beau,korean
validation,YKWK/wav/arctic_a0207.wav,How much was it,korean
test,YKWK/wav/arctic_a0208.wav,Youth had come back to her freed from the yoke of oppression,korean
train,YKWK/wav/arctic_a0209.wav,It was not a large lake and almost round,korean
train,YKWK/wav/arctic_a0210.wav,Its diameter was not more than two hundred yards,korean
test,YKWK/wav/arctic_a0211.wav,It drowned all sound that brute agony and death may have made,korean
train,YKWK/wav/arctic_a0212.wav,Fresh cases still able to walk they clustered about the spokesman,korean
test,YKWK/wav/arctic_a0213.wav,Between him and the beach was the cane grass fence of the compound,korean
validation,YKWK/wav/arctic_a0214.wav,Besides he was paid one case of tobacco per head,korean
test,YKWK/wav/arctic_a0215.wav,They die out of spite,korean
train,YKWK/wav/arctic_a0216.wav,The other felt a sudden wave of irritation rush through him,korean
train,YKWK/wav/arctic_a0217.wav,Oppressive as the heat had been it was now even more oppressive,korean
train,YKWK/wav/arctic_a0218.wav,The ringing of the big bell aroused him,korean
train,YKWK/wav/arctic_a0219.wav,At first he puzzled over something untoward he was sure had happened,korean
train,YKWK/wav/arctic_a0220.wav,A dead man is of no use on a plantation,korean
train,YKWK/wav/arctic_a0221.wav,I don't know why you're here at all,korean
train,YKWK/wav/arctic_a0222.wav,What part of the United States is your home,korean
train,YKWK/wav/arctic_a0223.wav,My I'm almost homesick for it already,korean
train,YKWK/wav/arctic_a0224.wav,She nodded and her eyes grew soft and moist,korean
train,YKWK/wav/arctic_a0225.wav,I was brought up the way most girls in Hawaii are brought up,korean
train,YKWK/wav/arctic_a0226.wav,That came before my A B C's,korean
train,YKWK/wav/arctic_a0227.wav,It was the same way with our revolvers and rifles,korean
train,YKWK/wav/arctic_a0228.wav,But it contributed to the smash,korean
train,YKWK/wav/arctic_a0229.wav,The last one I knew was an overseer,korean
train,YKWK/wav/arctic_a0230.wav,Do you know any good land around here,korean
train,YKWK/wav/arctic_a0231.wav,The Resident Commissioner is away in Australia,korean
train,YKWK/wav/arctic_a0232.wav,I cannot follow you she said,korean
train,YKWK/wav/arctic_a0233.wav,I never allow what can't be changed to annoy me,korean
train,YKWK/wav/arctic_a0234.wav,Why the average review is more nauseating than cod liver oil,korean
train,YKWK/wav/arctic_a0235.wav,His voice was passionately rebellious,korean
train,YKWK/wav/arctic_a0236.wav,Don't you see I hate you,korean
train,YKWK/wav/arctic_a0237.wav,So Hughie and I did the managing ourselves,korean
train,YKWK/wav/arctic_a0238.wav,It happened to him at the Gallina Society in Oakland one afternoon,korean
train,YKWK/wav/arctic_a0239.wav,He cried in such genuine dismay that she broke into hearty laughter,korean
train,YKWK/wav/arctic_a0240.wav,Wash your hands of me,korean
train,YKWK/wav/arctic_a0241.wav,I think it's much nicer to quarrel,korean
train,YKWK/wav/arctic_a0242.wav,I saw it when she rolled,korean
train,YKWK/wav/arctic_a0243.wav,I only read the quotations,korean
train,YKWK/wav/arctic_a0244.wav,He was the soul of devotion to his employers,korean
train,YKWK/wav/arctic_a0245.wav,Out of his eighteen hundred he laid aside sixteen hundred each year,korean
train,YKWK/wav/arctic_a0246.wav,You have heard always how he was the lover of the Princess Naomi,korean
train,YKWK/wav/arctic_a0247.wav,They ought to pass here some time today,korean
train,YKWK/wav/arctic_a0248.wav,I had been sad too long already,korean
validation,YKWK/wav/arctic_a0249.wav,All eyes however were staring at him in certitude of expectancy,korean
train,YKWK/wav/arctic_a0250.wav,He had observed the business life of Hawaii and developed a vaulting ambition,korean
train,YKWK/wav/arctic_a0251.wav,I may manage to freight a cargo back as well,korean
train,YKWK/wav/arctic_a0252.wav,O'Brien had been a clean living young man with ideals,korean
validation,YKWK/wav/arctic_a0253.wav,He it was that lived to found the family of the Patino,korean
train,YKWK/wav/arctic_a0254.wav,Straight out they swam their heads growing smaller and smaller,korean
train,YKWK/wav/arctic_a0255.wav,You won't die of malnutrition be sure of that,korean
train,YKWK/wav/arctic_a0256.wav,See the length of the body and that elongated neck,korean
train,YKWK/wav/arctic_a0257.wav,They are coming ashore whoever they are,korean
train,YKWK/wav/arctic_a0258.wav,Soaked in seawater they offset the heat rays,korean
train,YKWK/wav/arctic_a0259.wav,Think of investing in such an adventure,korean
train,YKWK/wav/arctic_a0260.wav,Nobody knew his history they of the Junta least of all,korean
train,YKWK/wav/arctic_a0261.wav,I have been doubly baptized,korean
train,YKWK/wav/arctic_a0262.wav,They wouldn't be sweeping a big vessel like the Martha,korean
train,YKWK/wav/arctic_a0263.wav,Joan looked triumphantly at Sheldon who bowed,korean
train,YKWK/wav/arctic_a0264.wav,And I hope you've got plenty of chain out Captain Young,korean
train,YKWK/wav/arctic_a0265.wav,The discovery seemed to have been made on the spur of the moment,korean
validation,YKWK/wav/arctic_a0266.wav,They handled two men already both grub thieves,korean
test,YKWK/wav/arctic_a0267.wav,Eli Harding asked as Shunk started to follow,korean
validation,YKWK/wav/arctic_a0268.wav,Now go ahead and tell me in a straightforward way what has happened,korean
train,YKWK/wav/arctic_a0269.wav,That's where they cut off the Scottish Chiefs and killed all hands,korean
train,YKWK/wav/arctic_a0270.wav,And after the bath a shave would not be bad,korean
train,YKWK/wav/arctic_a0271.wav,Now please give a plain statement of what occurred,korean
validation,YKWK/wav/arctic_a0272.wav,You can take a vacation on pay,korean
test,YKWK/wav/arctic_a0273.wav,They are big trees and require plenty of room,korean
train,YKWK/wav/arctic_a0274.wav,And Raoul listened again to the tale of the house,korean
train,YKWK/wav/arctic_a0275.wav,There are no kiddies and half grown youths among them,korean
train,YKWK/wav/arctic_a0276.wav,Oolong Atoll was one hundred and forty miles in circumference,korean
train,YKWK/wav/arctic_a0277.wav,M'Coy found a stifling poisonous atmosphere in the pent cabin,korean
train,YKWK/wav/arctic_a0278.wav,It would give me nervous prostration,korean
train,YKWK/wav/arctic_a0279.wav,She said with chattering teeth,korean
train,YKWK/wav/arctic_a0280.wav,I'll be out of my head in fifteen minutes,korean
train,YKWK/wav/arctic_a0281.wav,I do not blame you for anything remember that,korean
validation,YKWK/wav/arctic_a0282.wav,If you mean to insinuate Brentwood began hotly,korean
train,YKWK/wav/arctic_a0283.wav,The woman in you is only incidental accidental and irrelevant,korean
train,YKWK/wav/arctic_a0284.wav,There was no forecasting this strange girl's processes,korean
train,YKWK/wav/arctic_a0285.wav,But what they want with your toothbrush is more than I can imagine,korean
train,YKWK/wav/arctic_a0286.wav,Give them their choice between a fine and an official whipping,korean
train,YKWK/wav/arctic_a0287.wav,Keep an eye on him,korean
